Link,Date,Gamertags
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386475755&player=shnateman,"2010-12-24 11:14:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386454761&player=shnateman,"2010-12-24 11:01:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386436307&player=shnateman,"2010-12-24 10:49:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=386415467&player=shnateman,"2010-12-24 10:35:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385398498&player=shnateman,"2010-12-23 18:51:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385333768&player=shnateman,"2010-12-23 18:15:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=385326442&player=shnateman,"2010-12-23 18:10:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383504783&player=shnateman,"2010-12-22 19:48:00","BioticJoker,DrZoidbergOBGYN,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383477875&player=shnateman,"2010-12-22 19:33:00","BioticJoker,DrZoidbergOBGYN,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383453797&player=shnateman,"2010-12-22 19:20:00","BioticJoker,DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383143469&player=shnateman,"2010-12-22 16:32:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=383126401&player=shnateman,"2010-12-22 16:22:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381863998&player=shnateman,"2010-12-21 23:39:00","HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381803666&player=shnateman,"2010-12-21 22:50:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381783854&player=shnateman,"2010-12-21 22:36:00","BioticJoker,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381770304&player=shnateman,"2010-12-21 22:26:00","BioticJoker,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381756519&player=shnateman,"2010-12-21 22:17:00","BioticJoker,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381739368&player=shnateman,"2010-12-21 22:06:00","BioticJoker,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=381076527&player=shnateman,"2010-12-21 16:32:00","A Token Asian,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380881812&player=shnateman,"2010-12-21 15:04:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380823749&player=shnateman,"2010-12-21 14:37:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380790696&player=shnateman,"2010-12-21 14:24:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380774500&player=shnateman,"2010-12-21 14:17:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=380710355&player=shnateman,"2010-12-21 13:50:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379410452&player=shnateman,"2010-12-20 20:15:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379395220&player=shnateman,"2010-12-20 20:05:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379381310&player=shnateman,"2010-12-20 19:57:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379378358&player=shnateman,"2010-12-20 19:55:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379347014&player=shnateman,"2010-12-20 19:36:00","Evasive Ebu,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379316664&player=shnateman,"2010-12-20 19:18:00","Evasive Ebu,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379298138&player=shnateman,"2010-12-20 19:07:00","Evasive Ebu,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=379254367&player=shnateman,"2010-12-20 18:42:00","Evasive Ebu,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378373918&player=shnateman,"2010-12-20 10:40:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378322960&player=shnateman,"2010-12-20 10:06:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378280240&player=shnateman,"2010-12-20 09:36:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=378264461&player=shnateman,"2010-12-20 09:24:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377918406&player=shnateman,"2010-12-20 01:12:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377911048&player=shnateman,"2010-12-20 01:00:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377904336&player=shnateman,"2010-12-20 00:50:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377897784&player=shnateman,"2010-12-20 00:40:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377884678&player=shnateman,"2010-12-20 00:21:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377864237&player=shnateman,"2010-12-19 23:56:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377853619&player=shnateman,"2010-12-19 23:43:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377843818&player=shnateman,"2010-12-19 23:32:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377825403&player=shnateman,"2010-12-19 23:13:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377792444&player=shnateman,"2010-12-19 22:42:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377764289&player=shnateman,"2010-12-19 22:19:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377727765&player=shnateman,"2010-12-19 21:50:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377704026&player=shnateman,"2010-12-19 21:33:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377681771&player=shnateman,"2010-12-19 21:17:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377673674&player=shnateman,"2010-12-19 21:12:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377655527&player=shnateman,"2010-12-19 20:59:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377621730&player=shnateman,"2010-12-19 20:37:00","DrZoidbergOBGYN,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377564065&player=shnateman,"2010-12-19 20:00:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377160727&player=shnateman,"2010-12-19 15:11:00","TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=377010483&player=shnateman,"2010-12-19 14:51:00","TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376993945&player=shnateman,"2010-12-19 14:43:00","TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376975482&player=shnateman,"2010-12-19 14:34:00","BioticJoker,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376952753&player=shnateman,"2010-12-19 14:22:00","BioticJoker,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376925615&player=shnateman,"2010-12-19 14:08:00","BioticJoker,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376905667&player=shnateman,"2010-12-19 13:58:00","BioticJoker,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376889904&player=shnateman,"2010-12-19 13:51:00","BioticJoker,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376864823&player=shnateman,"2010-12-19 13:37:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376846400&player=shnateman,"2010-12-19 13:28:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376829445&player=shnateman,"2010-12-19 13:19:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376815376&player=shnateman,"2010-12-19 13:12:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376795550&player=shnateman,"2010-12-19 13:01:00","BioticJoker,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376773651&player=shnateman,"2010-12-19 12:50:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376753020&player=shnateman,"2010-12-19 12:40:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376639885&player=shnateman,"2010-12-19 11:41:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=376621233&player=shnateman,"2010-12-19 11:31:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375960173&player=shnateman,"2010-12-19 01:08:00","HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375944438&player=shnateman,"2010-12-19 00:45:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375925684&player=shnateman,"2010-12-19 00:22:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375907903&player=shnateman,"2010-12-19 00:01:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375897680&player=shnateman,"2010-12-18 23:49:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375886952&player=shnateman,"2010-12-18 23:38:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375874077&player=shnateman,"2010-12-18 23:26:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=375862754&player=shnateman,"2010-12-18 23:16:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374356249&player=shnateman,"2010-12-18 08:05:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374337116&player=shnateman,"2010-12-18 07:49:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=374321550&player=shnateman,"2010-12-18 07:37:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373891584&player=shnateman,"2010-12-17 22:20:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373873472&player=shnateman,"2010-12-17 22:07:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373855168&player=shnateman,"2010-12-17 21:55:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373835600&player=shnateman,"2010-12-17 21:42:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373819922&player=shnateman,"2010-12-17 21:32:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373794057&player=shnateman,"2010-12-17 21:15:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373768509&player=shnateman,"2010-12-17 21:00:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373749176&player=shnateman,"2010-12-17 20:49:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=373736578&player=shnateman,"2010-12-17 20:42:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372160645&player=shnateman,"2010-12-16 20:41:00","DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372140194&player=shnateman,"2010-12-16 20:25:00","BioticJoker,DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372122365&player=shnateman,"2010-12-16 20:11:00","DrZoidbergOBGYN,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372120594&player=shnateman,"2010-12-16 20:09:00","DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372080328&player=shnateman,"2010-12-16 19:39:00","DrZoidbergOBGYN,Kygrx,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372053881&player=shnateman,"2010-12-16 19:19:00","BioticJoker,DrZoidbergOBGYN,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=372047162&player=shnateman,"2010-12-16 19:14:00","BioticJoker,DrZoidbergOBGYN,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371028833&player=shnateman,"2010-12-15 23:57:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371027149&player=shnateman,"2010-12-15 23:54:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371009857&player=shnateman,"2010-12-15 23:23:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371007768&player=shnateman,"2010-12-15 23:20:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371005278&player=shnateman,"2010-12-15 23:16:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=371004293&player=shnateman,"2010-12-15 23:14:00","Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370994557&player=shnateman,"2010-12-15 22:59:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370984645&player=shnateman,"2010-12-15 22:45:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370981492&player=shnateman,"2010-12-15 22:40:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370978805&player=shnateman,"2010-12-15 22:37:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370976016&player=shnateman,"2010-12-15 22:34:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370970259&player=shnateman,"2010-12-15 22:26:00","Evasive Ebu,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370394905&player=shnateman,"2010-12-15 14:46:00","BioticJoker,Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370259972&player=shnateman,"2010-12-15 12:58:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370235244&player=shnateman,"2010-12-15 12:35:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370211635&player=shnateman,"2010-12-15 12:11:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370175984&player=shnateman,"2010-12-15 11:32:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370173954&player=shnateman,"2010-12-15 11:29:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=370170348&player=shnateman,"2010-12-15 11:26:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369744627&player=shnateman,"2010-12-14 21:36:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369728975&player=shnateman,"2010-12-14 21:20:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369719436&player=shnateman,"2010-12-14 21:11:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369707371&player=shnateman,"2010-12-14 21:01:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369697870&player=shnateman,"2010-12-14 20:53:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369675787&player=shnateman,"2010-12-14 20:34:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=369656279&player=shnateman,"2010-12-14 20:19:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368710090&player=shnateman,"2010-12-14 07:55:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368701045&player=shnateman,"2010-12-14 07:39:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368694912&player=shnateman,"2010-12-14 07:28:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368688294&player=shnateman,"2010-12-14 07:15:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368413783&player=shnateman,"2010-12-13 21:19:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368405099&player=shnateman,"2010-12-13 21:11:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368388353&player=shnateman,"2010-12-13 20:55:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368371423&player=shnateman,"2010-12-13 20:39:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368356857&player=shnateman,"2010-12-13 20:26:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368348731&player=shnateman,"2010-12-13 20:20:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368336780&player=shnateman,"2010-12-13 20:10:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=366197651&player=shnateman,"2010-12-12 11:05:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=366168313&player=shnateman,"2010-12-12 10:46:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365675737&player=shnateman,"2010-12-12 01:27:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365670919&player=shnateman,"2010-12-12 01:21:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365656539&player=shnateman,"2010-12-12 01:03:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365651231&player=shnateman,"2010-12-12 00:56:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365635915&player=shnateman,"2010-12-12 00:38:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365628557&player=shnateman,"2010-12-12 00:29:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365619702&player=shnateman,"2010-12-12 00:20:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365610044&player=shnateman,"2010-12-12 00:10:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365598130&player=shnateman,"2010-12-11 23:58:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365588679&player=shnateman,"2010-12-11 23:49:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365573866&player=shnateman,"2010-12-11 23:36:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365566604&player=shnateman,"2010-12-11 23:29:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363262326&player=shnateman,"2010-12-10 22:20:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363231807&player=shnateman,"2010-12-10 22:00:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363213750&player=shnateman,"2010-12-10 21:48:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363197201&player=shnateman,"2010-12-10 21:38:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363176882&player=shnateman,"2010-12-10 21:26:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363156302&player=shnateman,"2010-12-10 21:14:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363135576&player=shnateman,"2010-12-10 21:02:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363109949&player=shnateman,"2010-12-10 20:48:00","BioticJoker,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363091666&player=shnateman,"2010-12-10 20:38:00","BioticJoker,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362529918&player=shnateman,"2010-12-10 15:48:00","A Token Asian,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362518754&player=shnateman,"2010-12-10 15:42:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362381842&player=shnateman,"2010-12-10 14:31:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362293894&player=shnateman,"2010-12-10 13:41:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362272411&player=shnateman,"2010-12-10 13:28:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362257808&player=shnateman,"2010-12-10 13:19:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362217037&player=shnateman,"2010-12-10 12:52:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362195208&player=shnateman,"2010-12-10 12:37:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362180619&player=shnateman,"2010-12-10 12:26:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362158596&player=shnateman,"2010-12-10 12:09:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361984082&player=shnateman,"2010-12-10 09:16:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361967244&player=shnateman,"2010-12-10 08:56:00","BioticJoker,DrZoidbergOBGYN,shnateman"
