Link,Date
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368356857&player=shnateman,"12.13.2010 8:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368348731&player=shnateman,"12.13.2010 8:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=368336780&player=shnateman,"12.13.2010 8:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=366197651&player=shnateman,"12.12.2010 11:05AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=366168313&player=shnateman,"12.12.2010 10:46AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365675737&player=shnateman,"12.12.2010 1:27AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365670919&player=shnateman,"12.12.2010 1:21AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365656539&player=shnateman,"12.12.2010 1:03AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365651231&player=shnateman,"12.12.2010 12:56AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365635915&player=shnateman,"12.12.2010 12:38AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365628557&player=shnateman,"12.12.2010 12:29AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365619702&player=shnateman,"12.12.2010 12:20AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365610044&player=shnateman,"12.12.2010 12:10AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365598130&player=shnateman,"12.11.2010 11:58PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365588679&player=shnateman,"12.11.2010 11:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365573866&player=shnateman,"12.11.2010 11:36PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=365566604&player=shnateman,"12.11.2010 11:29PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363262326&player=shnateman,"12.10.2010 10:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363231807&player=shnateman,"12.10.2010 10:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363213750&player=shnateman,"12.10.2010 9:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363197201&player=shnateman,"12.10.2010 9:38PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363176882&player=shnateman,"12.10.2010 9:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363156302&player=shnateman,"12.10.2010 9:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363135576&player=shnateman,"12.10.2010 9:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363109949&player=shnateman,"12.10.2010 8:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=363091666&player=shnateman,"12.10.2010 8:38PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362529918&player=shnateman,"12.10.2010 3:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362518754&player=shnateman,"12.10.2010 3:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362381842&player=shnateman,"12.10.2010 2:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362293894&player=shnateman,"12.10.2010 1:41PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362272411&player=shnateman,"12.10.2010 1:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362257808&player=shnateman,"12.10.2010 1:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362217037&player=shnateman,"12.10.2010 12:52PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362195208&player=shnateman,"12.10.2010 12:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362180619&player=shnateman,"12.10.2010 12:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=362158596&player=shnateman,"12.10.2010 12:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361984082&player=shnateman,"12.10.2010 9:16AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361967244&player=shnateman,"12.10.2010 8:56AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361953819&player=shnateman,"12.10.2010 8:40AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361666795&player=shnateman,"12.09.2010 10:33PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361656849&player=shnateman,"12.09.2010 10:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361648674&player=shnateman,"12.09.2010 10:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360037512&player=shnateman,"12.08.2010 5:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360018614&player=shnateman,"12.08.2010 4:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360001720&player=shnateman,"12.08.2010 4:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359979372&player=shnateman,"12.08.2010 4:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359963352&player=shnateman,"12.08.2010 4:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359281605&player=shnateman,"12.08.2010 1:21AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359275678&player=shnateman,"12.08.2010 1:05AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359270436&player=shnateman,"12.08.2010 12:51AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359264271&player=shnateman,"12.08.2010 12:37AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359257873&player=shnateman,"12.08.2010 12:23AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359251381&player=shnateman,"12.08.2010 12:08AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359245126&player=shnateman,"12.07.2010 11:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359235293&player=shnateman,"12.07.2010 11:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359230738&player=shnateman,"12.07.2010 11:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359221556&player=shnateman,"12.07.2010 11:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359207625&player=shnateman,"12.07.2010 10:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359194563&player=shnateman,"12.07.2010 10:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359180047&player=shnateman,"12.07.2010 10:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359162426&player=shnateman,"12.07.2010 9:59PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359144031&player=shnateman,"12.07.2010 9:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359124087&player=shnateman,"12.07.2010 9:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358783971&player=shnateman,"12.07.2010 5:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358758272&player=shnateman,"12.07.2010 5:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358725959&player=shnateman,"12.07.2010 4:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358704084&player=shnateman,"12.07.2010 4:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358681328&player=shnateman,"12.07.2010 4:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358665472&player=shnateman,"12.07.2010 4:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358647686&player=shnateman,"12.07.2010 3:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358613141&player=shnateman,"12.07.2010 3:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358605224&player=shnateman,"12.07.2010 3:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358547579&player=shnateman,"12.07.2010 2:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358542882&player=shnateman,"12.07.2010 2:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358513030&player=shnateman,"12.07.2010 2:18PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358505665&player=shnateman,"12.07.2010 2:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358480969&player=shnateman,"12.07.2010 1:56PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357880596&player=shnateman,"12.06.2010 10:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357844761&player=shnateman,"12.06.2010 9:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357837700&player=shnateman,"12.06.2010 9:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357823742&player=shnateman,"12.06.2010 9:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357814913&player=shnateman,"12.06.2010 9:08PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357796955&player=shnateman,"12.06.2010 8:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357783494&player=shnateman,"12.06.2010 8:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357757704&player=shnateman,"12.06.2010 8:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357743821&player=shnateman,"12.06.2010 8:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357728777&player=shnateman,"12.06.2010 8:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357719463&player=shnateman,"12.06.2010 7:54PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357703027&player=shnateman,"12.06.2010 7:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357680430&player=shnateman,"12.06.2010 7:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357175153&player=shnateman,"12.06.2010 2:24PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357147310&player=shnateman,"12.06.2010 2:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357128230&player=shnateman,"12.06.2010 1:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357105011&player=shnateman,"12.06.2010 1:40PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357074409&player=shnateman,"12.06.2010 1:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357047089&player=shnateman,"12.06.2010 1:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356559175&player=shnateman,"12.06.2010 12:49AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356554153&player=shnateman,"12.06.2010 12:36AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356500911&player=shnateman,"12.05.2010 10:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356483963&player=shnateman,"12.05.2010 10:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356437434&player=shnateman,"12.05.2010 9:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356429755&player=shnateman,"12.05.2010 9:30PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356418168&player=shnateman,"12.05.2010 9:18PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356402206&player=shnateman,"12.05.2010 9:03PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356382066&player=shnateman,"12.05.2010 8:44PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356363047&player=shnateman,"12.05.2010 8:27PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356354945&player=shnateman,"12.05.2010 8:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356345696&player=shnateman,"12.05.2010 8:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356333646&player=shnateman,"12.05.2010 8:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356318622&player=shnateman,"12.05.2010 7:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356298756&player=shnateman,"12.05.2010 7:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356283203&player=shnateman,"12.05.2010 7:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356272839&player=shnateman,"12.05.2010 7:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356262157&player=shnateman,"12.05.2010 7:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356235316&player=shnateman,"12.05.2010 6:48PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355981666&player=shnateman,"12.05.2010 4:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355491914&player=shnateman,"12.05.2010 11:35AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355453760&player=shnateman,"12.05.2010 11:12AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354889981&player=shnateman,"12.05.2010 1:06AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354867390&player=shnateman,"12.05.2010 12:39AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354850850&player=shnateman,"12.05.2010 12:21AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354832640&player=shnateman,"12.05.2010 12:03AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354819841&player=shnateman,"12.04.2010 11:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354793411&player=shnateman,"12.04.2010 11:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354765767&player=shnateman,"12.04.2010 11:06PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354751688&player=shnateman,"12.04.2010 10:56PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354737022&player=shnateman,"12.04.2010 10:45PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354703600&player=shnateman,"12.04.2010 10:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354672511&player=shnateman,"12.04.2010 10:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354651667&player=shnateman,"12.04.2010 9:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354191723&player=shnateman,"12.04.2010 5:44PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354136371&player=shnateman,"12.04.2010 5:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354125254&player=shnateman,"12.04.2010 5:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352761176&player=shnateman,"12.04.2010 12:49AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352734441&player=shnateman,"12.04.2010 12:16AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352731444&player=shnateman,"12.04.2010 12:14AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352726118&player=shnateman,"12.04.2010 12:08AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352718587&player=shnateman,"12.04.2010 12:00AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352709420&player=shnateman,"12.03.2010 11:51PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352702719&player=shnateman,"12.03.2010 11:44PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352692864&player=shnateman,"12.03.2010 11:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352682012&player=shnateman,"12.03.2010 11:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352669179&player=shnateman,"12.03.2010 11:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352649485&player=shnateman,"12.03.2010 10:58PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352629881&player=shnateman,"12.03.2010 10:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352613037&player=shnateman,"12.03.2010 10:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352586402&player=shnateman,"12.03.2010 10:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352548291&player=shnateman,"12.03.2010 9:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352533560&player=shnateman,"12.03.2010 9:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352519866&player=shnateman,"12.03.2010 9:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352503652&player=shnateman,"12.03.2010 9:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352489114&player=shnateman,"12.03.2010 9:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351990900&player=shnateman,"12.03.2010 4:46PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351962968&player=shnateman,"12.03.2010 4:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351941964&player=shnateman,"12.03.2010 4:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351937282&player=shnateman,"12.03.2010 4:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351929109&player=shnateman,"12.03.2010 4:13PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351896943&player=shnateman,"12.03.2010 3:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351849511&player=shnateman,"12.03.2010 3:28PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351838493&player=shnateman,"12.03.2010 3:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351801778&player=shnateman,"12.03.2010 3:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351792284&player=shnateman,"12.03.2010 2:55PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351664121&player=shnateman,"12.03.2010 1:36PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351604847&player=shnateman,"12.03.2010 12:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351568843&player=shnateman,"12.03.2010 12:23PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351546948&player=shnateman,"12.03.2010 12:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351532911&player=shnateman,"12.03.2010 11:50AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351519374&player=shnateman,"12.03.2010 11:36AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351504700&player=shnateman,"12.03.2010 11:21AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351492538&player=shnateman,"12.03.2010 11:07AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351143624&player=shnateman,"12.03.2010 12:12AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351127156&player=shnateman,"12.02.2010 11:47PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351109151&player=shnateman,"12.02.2010 11:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351106271&player=shnateman,"12.02.2010 11:18PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351105175&player=shnateman,"12.02.2010 11:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351104367&player=shnateman,"12.02.2010 11:15PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351102777&player=shnateman,"12.02.2010 11:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351098934&player=shnateman,"12.02.2010 11:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351097264&player=shnateman,"12.02.2010 11:07PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351093081&player=shnateman,"12.02.2010 11:02PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351088893&player=shnateman,"12.02.2010 10:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351085107&player=shnateman,"12.02.2010 10:52PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351077966&player=shnateman,"12.02.2010 10:44PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351074923&player=shnateman,"12.02.2010 10:40PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351070570&player=shnateman,"12.02.2010 10:35PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351066138&player=shnateman,"12.02.2010 10:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351057634&player=shnateman,"12.02.2010 10:22PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350996617&player=shnateman,"12.02.2010 9:27PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350938793&player=shnateman,"12.02.2010 8:41PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350910164&player=shnateman,"12.02.2010 8:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350888552&player=shnateman,"12.02.2010 8:06PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350870601&player=shnateman,"12.02.2010 7:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350834179&player=shnateman,"12.02.2010 7:29PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350515229&player=shnateman,"12.02.2010 4:17PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350501210&player=shnateman,"12.02.2010 4:09PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350471138&player=shnateman,"12.02.2010 3:50PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350443033&player=shnateman,"12.02.2010 3:34PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350429590&player=shnateman,"12.02.2010 3:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350493497&player=shnateman,"12.02.2010 3:03PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349729068&player=shnateman,"12.01.2010 11:11PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349662210&player=shnateman,"12.01.2010 10:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349652522&player=shnateman,"12.01.2010 10:14PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349640203&player=shnateman,"12.01.2010 10:00PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349621898&player=shnateman,"12.01.2010 9:41PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349601290&player=shnateman,"12.01.2010 9:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349591857&player=shnateman,"12.01.2010 9:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349535213&player=shnateman,"12.01.2010 8:23PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349530774&player=shnateman,"12.01.2010 8:19PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349465344&player=shnateman,"12.01.2010 7:30PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349258872&player=shnateman,"12.01.2010 5:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349245274&player=shnateman,"12.01.2010 5:04PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349186648&player=shnateman,"12.01.2010 4:26PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349171640&player=shnateman,"12.01.2010 4:16PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348437674&player=shnateman,"11.30.2010 11:37PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348410691&player=shnateman,"11.30.2010 10:57PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348399735&player=shnateman,"11.30.2010 10:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348389628&player=shnateman,"11.30.2010 10:31PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348380304&player=shnateman,"11.30.2010 10:21PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348370945&player=shnateman,"11.30.2010 10:10PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348354117&player=shnateman,"11.30.2010 9:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348342491&player=shnateman,"11.30.2010 9:42PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348324956&player=shnateman,"11.30.2010 9:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348270197&player=shnateman,"11.30.2010 8:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348257809&player=shnateman,"11.30.2010 8:30PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348191235&player=shnateman,"11.30.2010 7:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348163796&player=shnateman,"11.30.2010 7:25PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=348143106&player=shnateman,"11.30.2010 7:12PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347712859&player=shnateman,"11.30.2010 2:49PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347150585&player=shnateman,"11.30.2010 1:22AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347144701&player=shnateman,"11.30.2010 1:08AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347135172&player=shnateman,"11.30.2010 12:45AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347132026&player=shnateman,"11.30.2010 12:38AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347125827&player=shnateman,"11.30.2010 12:25AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347123377&player=shnateman,"11.30.2010 12:20AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347115940&player=shnateman,"11.30.2010 12:06AM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347107723&player=shnateman,"11.29.2010 11:53PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347102048&player=shnateman,"11.29.2010 11:43PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347100503&player=shnateman,"11.29.2010 11:39PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347087550&player=shnateman,"11.29.2010 11:20PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347074696&player=shnateman,"11.29.2010 11:01PM"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=347061786&player=shnateman,"11.29.2010 10:45PM"
